trial,voltage_V,neutral_fall_seconds,charged_rise_seconds,ionization_seconds,d,rho,g,eta,b,p,room_temp
12,511.2,12.04,2.54,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
