trial,voltage_V,neutral_fall_seconds,charged_rise_seconds,ionization_seconds,d,rho,g,eta,b,p,room_temp
5,510.3,12.89,2.97,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
5,510.3,13.96,3.12,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
5,510.3,14.57,3.11,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
5,510.3,12.51,2.99,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
5,510.3,14.46,3.19,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
5,510.3,14.91,5.05,0.0,0.0076,886,9.8,1.83e-5,0.0082,101520.0,21
