x_rel,y_rel
84.74983491544342,48.5
84.85319107062251,48.5
84.95654722580161,48.5
85.0599033809807,48.5
85.1632595361598,49.0
85.2666156913389,49.5
85.36997184651798,50.0
85.47332800169708,50.0
85.57668415687618,50.0
85.68004031205527,50.5
85.78339646723437,51.0
85.88675262241347,51.0
85.99010877759255,52.0
86.09346493277165,52.0
86.19682108795075,52.5
86.30017724312984,53.0
86.40353339830894,54.0
86.50688955348804,55.5
86.61024570866712,57.0
86.71360186384622,58.0
86.81695801902532,59.0
86.9203141742044,61.0
87.0236703293835,63.5
87.1270264845626,65.0
87.23038263974169,68.0
87.33373879492079,70.0
87.43709495009989,74.5
87.54045110527898,78.5
87.64380726045808,84.0
87.74716341563717,87.5
87.85051957081626,95.0
87.95387572599536,99.71428571428571
88.05723188117446,107.0
88.16058803635354,112.0
88.26394419153264,121.0
88.36730034671174,125.0
88.47065650189083,132.0
88.57401265706993,136.5
88.67736881224903,141.0
88.78072496742811,142.0
88.88408112260721,145.0
88.98743727778631,147.0
89.0907934329654,149.5
89.1941495881445,151.0
89.2975057433236,152.5
89.40086189850268,153.0
89.50421805368178,152.5
89.60757420886088,152.0
89.71093036403997,150.5
89.81428651921907,149.0
89.91764267439817,146.0
90.02099882957725,143.5
90.12435498475635,139.5
90.22771113993545,137.5
90.33106729511454,132.5
90.43442345029364,130.0
90.53777960547274,126.0
90.64113576065182,124.5
90.74449191583092,122.5
90.84784807101002,120.5
90.9512042261891,119.0
91.0545603813682,118.5
91.1579165365473,118.0
91.26127269172639,117.5
91.36462884690549,117.5
91.46798500208459,118.0
91.57134115726367,118.5
91.67469731244277,119.5
91.77805346762187,121.5
91.88140962280096,122.5
91.98476577798006,124.5
92.08812193315916,126.5
92.19147808833824,130.0
92.29483424351734,131.5
92.39819039869644,135.5
92.50154655387553,138.5
92.60490270905463,144.0
92.70825886423373,147.0
92.81161501941281,152.0
92.91497117459191,155.0
93.01832732977101,160.5
93.1216834849501,164.5
93.2250396401292,168.5
93.3283957953083,170.0
93.43175195048738,173.0
93.53510810566648,174.5
93.63846426084558,174.0
93.74182041602467,172.5
93.84517657120377,167.5
93.94853272638287,165.0
94.05188888156195,159.5
94.15524503674105,155.5
94.25860119192015,150.0
94.36195734709925,147.0
94.46531350227833,141.5
94.56866965745743,137.0
94.67202581263653,133.0
94.77538196781562,129.5
94.87873812299472,126.5
94.98209427817382,125.5
95.0854504333529,122.5
95.188806588532,121.5
95.2921627437111,119.5
95.39551889889019,119.0
95.49887505406929,117.5
95.60223120924839,117.0
95.70558736442747,116.5
95.80894351960657,116.5
95.91229967478567,116.0
96.01565582996476,116.0
96.11901198514386,116.5
96.22236814032296,117.0
96.32572429550204,118.0
96.42908045068114,118.5
96.53243660586024,120.0
96.63579276103933,121.0
96.73914891621843,122.5
96.84250507139753,124.5
96.94586122657661,126.0
97.04921738175571,127.0
97.15257353693481,130.5
97.2559296921139,132.0
97.359285847293,135.5
97.4626420024721,137.5
