time	V(ch1)	V(ch2)	V(n001)	V(n003)
Step Information: Rl=10  (Step: 1/46)
4.036215202211063e-02	3.368636e+00	2.129343e+00	2.748989e+00	-6.196464e-01
4.042074577211063e-02	3.675508e+00	2.424142e+00	3.049825e+00	-6.256831e-01
4.047933952211064e-02	3.977417e+00	2.715443e+00	3.346430e+00	-6.309871e-01
4.053793327211064e-02	4.273945e+00	3.002540e+00	3.638243e+00	-6.357027e-01
4.059652702211064e-02	4.564747e+00	3.284878e+00	3.924812e+00	-6.399344e-01
4.065512077211064e-02	4.849406e+00	3.561886e+00	4.205646e+00	-6.437599e-01
4.071371452211064e-02	5.127584e+00	3.833107e+00	4.480346e+00	-6.472390e-01
4.077230827211065e-02	5.398879e+00	4.098043e+00	4.748461e+00	-6.504179e-01
4.083090202211065e-02	5.662964e+00	4.356297e+00	5.009630e+00	-6.533337e-01
4.088949577211065e-02	5.919451e+00	4.607419e+00	5.263435e+00	-6.560160e-01
4.094808952211065e-02	6.168035e+00	4.851056e+00	5.509545e+00	-6.584893e-01
4.100668327211066e-02	6.408344e+00	5.086797e+00	5.747570e+00	-6.607735e-01
4.106527702211066e-02	6.640093e+00	5.314322e+00	5.977207e+00	-6.628855e-01
4.112387077211066e-02	6.862934e+00	5.533255e+00	6.198095e+00	-6.648394e-01
4.118246452211066e-02	7.076603e+00	5.743309e+00	6.409956e+00	-6.666470e-01
4.124105827211066e-02	7.280777e+00	5.944140e+00	6.612459e+00	-6.683187e-01
4.129965202211067e-02	7.475216e+00	6.135490e+00	6.805353e+00	-6.698631e-01
4.135824577211067e-02	7.659622e+00	6.317046e+00	6.988334e+00	-6.712878e-01
4.141683952211067e-02	7.833781e+00	6.488583e+00	7.161181e+00	-6.725993e-01
4.147543327211067e-02	7.997423e+00	6.649816e+00	7.323619e+00	-6.738032e-01
4.153402702211068e-02	8.150361e+00	6.800552e+00	7.475457e+00	-6.749045e-01
4.159262077211068e-02	8.292355e+00	6.940539e+00	7.616447e+00	-6.759074e-01
4.165121452211068e-02	8.423245e+00	7.069614e+00	7.746430e+00	-6.768157e-01
4.170980827211068e-02	8.542822e+00	7.187557e+00	7.865190e+00	-6.776325e-01
4.176840202211068e-02	8.650957e+00	7.294236e+00	7.972597e+00	-6.783607e-01
4.182699577211069e-02	8.747469e+00	7.389464e+00	8.068466e+00	-6.790026e-01
4.188558952211069e-02	8.832263e+00	7.473142e+00	8.152702e+00	-6.795604e-01
4.194418327211069e-02	8.905187e+00	7.545115e+00	8.225150e+00	-6.800357e-01
4.200277702211069e-02	8.966178e+00	7.605318e+00	8.285748e+00	-6.804300e-01
4.206137077211070e-02	9.015117e+00	7.653628e+00	8.334373e+00	-6.807445e-01
4.211996452211070e-02	9.051974e+00	7.690014e+00	8.370995e+00	-6.809800e-01
4.217855827211070e-02	9.076663e+00	7.714388e+00	8.395526e+00	-6.811374e-01
4.223715202211070e-02	9.089185e+00	7.726751e+00	8.407968e+00	-6.812169e-01
4.229574577211070e-02	9.089487e+00	7.727049e+00	8.408268e+00	-6.812189e-01
4.235433952211071e-02	9.077603e+00	7.715317e+00	8.396460e+00	-6.811433e-01
4.241293327211071e-02	9.053514e+00	7.691534e+00	8.372524e+00	-6.809900e-01
4.247152702211071e-02	9.017287e+00	7.655770e+00	8.336529e+00	-6.807585e-01
4.253012077211071e-02	8.968934e+00	7.608038e+00	8.288486e+00	-6.804481e-01
4.258871452211072e-02	8.908557e+00	7.548441e+00	8.228499e+00	-6.800578e-01
4.264730827211072e-02	8.836200e+00	7.477026e+00	8.156613e+00	-6.795865e-01
4.270590202211072e-02	8.751996e+00	7.393930e+00	8.072963e+00	-6.790329e-01
4.276449577211072e-02	8.656022e+00	7.299232e+00	7.977627e+00	-6.783950e-01
4.282308952211072e-02	8.548443e+00	7.193101e+00	7.870772e+00	-6.776710e-01
4.288168327211073e-02	8.429368e+00	7.075652e+00	7.752510e+00	-6.768584e-01
4.294027702211073e-02	8.298993e+00	6.947084e+00	7.623039e+00	-6.759543e-01
4.299887077211073e-02	8.157457e+00	6.807546e+00	7.482502e+00	-6.749557e-01
4.305746452211073e-02	8.004988e+00	6.657270e+00	7.331129e+00	-6.738588e-01
4.311605827211074e-02	7.841752e+00	6.496433e+00	7.169093e+00	-6.726593e-01
4.317465202211074e-02	7.668006e+00	6.325302e+00	6.996654e+00	-6.713523e-01
4.323324577211074e-02	7.483949e+00	6.144084e+00	6.814016e+00	-6.699323e-01
4.329183952211074e-02	7.289862e+00	5.953077e+00	6.621469e+00	-6.683927e-01
4.335043327211074e-02	7.085971e+00	5.752520e+00	6.419246e+00	-6.667259e-01
4.340902702211075e-02	6.872587e+00	5.542740e+00	6.207664e+00	-6.649233e-01
4.346762077211075e-02	6.649958e+00	5.324008e+00	5.986983e+00	-6.629747e-01
4.352621452211075e-02	6.418420e+00	5.096684e+00	5.757552e+00	-6.608682e-01
4.358480827211075e-02	6.178247e+00	4.861067e+00	5.519657e+00	-6.585897e-01
4.364340202211076e-02	5.929796e+00	4.617551e+00	5.273674e+00	-6.561225e-01
4.370199577211076e-02	5.673364e+00	4.366471e+00	5.019918e+00	-6.534466e-01
4.376058952211076e-02	5.409329e+00	4.108253e+00	4.758791e+00	-6.505377e-01
4.381918327211076e-02	5.138006e+00	3.843273e+00	4.490640e+00	-6.473662e-01
4.387777702211076e-02	4.859790e+00	3.572000e+00	4.215895e+00	-6.438953e-01
4.393637077211077e-02	4.575015e+00	3.294857e+00	3.934936e+00	-6.400787e-01
4.399496452211077e-02	4.284088e+00	3.012374e+00	3.648231e+00	-6.358569e-01
4.405355827211077e-02	3.987354e+00	2.725049e+00	3.356202e+00	-6.311523e-01
4.411215202211077e-02	3.685230e+00	2.433509e+00	3.059370e+00	-6.258605e-01
4.417074577211078e-02	3.378063e+00	2.138389e+00	2.758226e+00	-6.198369e-01
4.422933952211078e-02	3.066265e+00	1.840517e+00	2.453391e+00	-6.128742e-01
4.428793327211078e-02	2.750166e+00	1.540848e+00	2.145507e+00	-6.046592e-01
4.434652702211078e-02	2.430137e+00	1.240756e+00	1.835446e+00	-5.946906e-01
4.440512077211078e-02	2.106416e+00	9.422268e-01	1.524321e+00	-5.820947e-01
4.446371452211079e-02	1.779168e+00	6.488357e-01	1.214002e+00	-5.651662e-01
4.452230827211079e-02	1.447960e+00	3.694156e-01	9.086875e-01	-5.392720e-01
4.458090202211079e-02	1.110890e+00	1.283914e-01	6.196408e-01	-4.912494e-01
4.462582131298267e-02	8.435970e-01	2.180563e-02	4.327013e-01	-4.108957e-01
4.467297118353025e-02	5.532602e-01	1.116520e-03	2.771884e-01	-2.760718e-01
4.469163082031643e-02	4.374806e-01	2.952302e-04	2.188879e-01	-2.185927e-01
4.471747906705607e-02	2.769546e-01	5.795010e-05	1.385063e-01	-1.384483e-01
4.474652632153103e-02	9.646483e-02	-8.162523e-06	4.822833e-02	-4.823649e-02
4.480462083048096e-02	-2.644421e-01	5.384479e-05	-1.321941e-01	1.322480e-01
4.486321458048096e-02	-6.277466e-01	2.485185e-03	-3.126307e-01	3.151159e-01
4.491010596759489e-02	-9.143271e-01	3.929767e-02	-4.375147e-01	4.768124e-01
4.495096139540860e-02	-1.154967e+00	1.552476e-01	-4.998599e-01	6.551075e-01
4.499174494584514e-02	-1.389209e+00	3.229513e-01	-5.331287e-01	8.560801e-01
4.505033869584514e-02	-1.720695e+00	5.980235e-01	-5.613358e-01	1.159359e+00
4.510893244584514e-02	-2.048171e+00	8.894232e-01	-5.793738e-01	1.468797e+00
4.516752619584515e-02	-2.372239e+00	1.186555e+00	-5.928420e-01	1.779397e+00
4.522611994584515e-02	-2.692696e+00	1.486500e+00	-6.030979e-01	2.089598e+00
4.528471369584515e-02	-3.009378e+00	1.786350e+00	-6.115139e-01	2.397864e+00
4.534330744584515e-02	-3.321944e+00	2.084622e+00	-6.186607e-01	2.703283e+00
4.540190119584515e-02	-3.630044e+00	2.380378e+00	-6.248334e-01	3.005211e+00
4.546049494584516e-02	-3.933284e+00	2.672792e+00	-6.302460e-01	3.303038e+00
4.551908869584516e-02	-4.231298e+00	2.961196e+00	-6.350510e-01	3.596247e+00
4.557768244584516e-02	-4.523685e+00	3.244969e+00	-6.393580e-01	3.884327e+00
4.563627619584516e-02	-4.810083e+00	3.523587e+00	-6.432483e-01	4.166835e+00
4.569486994584517e-02	-5.090096e+00	3.796528e+00	-6.467838e-01	4.443312e+00
4.575346369584517e-02	-5.363372e+00	4.063346e+00	-6.500128e-01	4.713359e+00
4.581205744584517e-02	-5.629529e+00	4.323582e+00	-6.529736e-01	4.976555e+00
4.587065119584517e-02	-5.888231e+00	4.576837e+00	-6.556968e-01	5.232534e+00
4.592924494584517e-02	-6.139112e+00	4.822697e+00	-6.582076e-01	5.480905e+00
4.598783869584518e-02	-6.381855e+00	5.060802e+00	-6.605265e-01	5.721329e+00
4.604643244584518e-02	-6.616116e+00	5.290773e+00	-6.626710e-01	5.953444e+00
4.610502619584518e-02	-6.841596e+00	5.512285e+00	-6.646553e-01	6.176940e+00
4.616361994584518e-02	-7.057974e+00	5.724990e+00	-6.664919e-01	6.391482e+00
4.622221369584519e-02	-7.264977e+00	5.928594e+00	-6.681911e-01	6.596786e+00
4.628080744584519e-02	-7.462306e+00	6.122782e+00	-6.697620e-01	6.792544e+00
4.633940119584519e-02	-7.649714e+00	6.307290e+00	-6.712121e-01	6.978502e+00
4.639799494584519e-02	-7.826929e+00	6.481832e+00	-6.725483e-01	7.154380e+00
4.645658869584519e-02	-7.993728e+00	6.646176e+00	-6.737763e-01	7.319952e+00
4.651518244584520e-02	-8.149869e+00	6.800067e+00	-6.749011e-01	7.474968e+00
4.657377619584520e-02	-8.295158e+00	6.943305e+00	-6.759270e-01	7.619231e+00
4.663236994584520e-02	-8.429380e+00	7.075664e+00	-6.768579e-01	7.752522e+00
4.669096369584520e-02	-8.552371e+00	7.196976e+00	-6.776972e-01	7.874673e+00
4.674955744584521e-02	-8.663945e+00	7.307050e+00	-6.784476e-01	7.985497e+00
4.680815119584521e-02	-8.763969e+00	7.405746e+00	-6.791116e-01	8.084858e+00
4.686674494584521e-02	-8.852291e+00	7.492908e+00	-6.796914e-01	8.172600e+00
4.692533869584521e-02	-8.928806e+00	7.568429e+00	-6.801887e-01	8.248617e+00
4.698393244584521e-02	-8.993393e+00	7.632183e+00	-6.806051e-01	8.312788e+00
4.704252619584522e-02	-9.045982e+00	7.684099e+00	-6.809418e-01	8.365041e+00
4.710111994584522e-02	-9.086483e+00	7.724083e+00	-6.811997e-01	8.405283e+00
4.715971369584522e-02	-9.114858e+00	7.752098e+00	-6.813797e-01	8.433477e+00
4.721830744584522e-02	-9.131049e+00	7.768085e+00	-6.814822e-01	8.449567e+00
4.727690119584523e-02	-9.135053e+00	7.772038e+00	-6.815075e-01	8.453545e+00
4.733549494584523e-02	-9.126843e+00	7.763932e+00	-6.814557e-01	8.445388e+00
4.739408869584523e-02	-9.106451e+00	7.743798e+00	-6.813265e-01	8.425124e+00
4.745268244584523e-02	-9.073882e+00	7.711642e+00	-6.811197e-01	8.392762e+00
4.751127619584523e-02	-9.029199e+00	7.667530e+00	-6.808347e-01	8.348364e+00
4.756986994584524e-02	-8.972443e+00	7.611501e+00	-6.804706e-01	8.291972e+00
4.762846369584524e-02	-8.903707e+00	7.543654e+00	-6.800263e-01	8.223680e+00
4.768705744584524e-02	-8.823066e+00	7.464065e+00	-6.795005e-01	8.143565e+00
4.774565119584524e-02	-8.730645e+00	7.372862e+00	-6.788916e-01	8.051753e+00
4.780424494584525e-02	-8.626551e+00	7.270155e+00	-6.781976e-01	7.948353e+00
4.786283869584525e-02	-8.510940e+00	7.156107e+00	-6.774163e-01	7.833524e+00
4.792143244584525e-02	-8.383950e+00	7.030860e+00	-6.765451e-01	7.707405e+00
4.798002619584525e-02	-8.245770e+00	6.894608e+00	-6.755810e-01	7.570189e+00
4.803861994584525e-02	-8.096567e+00	6.747527e+00	-6.745203e-01	7.422047e+00
4.809721369584526e-02	-7.936560e+00	6.589841e+00	-6.733592e-01	7.263201e+00
4.815580744584526e-02	-7.765944e+00	6.421758e+00	-6.720930e-01	7.093851e+00
4.821440119584526e-02	-7.584969e+00	6.243536e+00	-6.707163e-01	6.914252e+00
4.827299494584526e-02	-7.393857e+00	6.055410e+00	-6.692232e-01	6.724634e+00
4.833158869584527e-02	-7.192884e+00	5.857671e+00	-6.676064e-01	6.525278e+00
4.839018244584527e-02	-6.982302e+00	5.650586e+00	-6.658579e-01	6.316444e+00
4.844877619584527e-02	-6.762411e+00	5.434475e+00	-6.639680e-01	6.098443e+00
4.850736994584527e-02	-6.533488e+00	5.209636e+00	-6.619257e-01	5.871562e+00
4.856596369584527e-02	-6.295857e+00	4.976421e+00	-6.597179e-01	5.636139e+00
4.862455744584528e-02	-6.049818e+00	4.735160e+00	-6.573291e-01	5.392489e+00
4.868315119584528e-02	-5.795719e+00	4.486238e+00	-6.547407e-01	5.140978e+00
4.874174494584528e-02	-5.533880e+00	4.230019e+00	-6.519305e-01	4.881949e+00
4.880033869584528e-02	-5.264668e+00	3.966925e+00	-6.488712e-01	4.615796e+00
4.885893244584529e-02	-4.988421e+00	3.697362e+00	-6.455296e-01	4.342891e+00
4.891752619584529e-02	-4.705524e+00	3.421797e+00	-6.418635e-01	4.063661e+00
4.897611994584529e-02	-4.416331e+00	3.140691e+00	-6.378199e-01	3.778511e+00
4.903471369584529e-02	-4.121238e+00	2.854579e+00	-6.333296e-01	3.487908e+00
4.909330744584529e-02	-3.820608e+00	2.564006e+00	-6.283011e-01	3.192307e+00
4.915190119584530e-02	-3.514843e+00	2.269625e+00	-6.226092e-01	2.892234e+00
4.921049494584530e-02	-3.204306e+00	1.972151e+00	-6.160773e-01	2.588228e+00
4.926908869584530e-02	-2.889386e+00	1.672497e+00	-6.084448e-01	2.280941e+00
4.932768244584530e-02	-2.570417e+00	1.371806e+00	-5.993057e-01	1.971111e+00
4.938627619584531e-02	-2.247725e+00	1.071765e+00	-5.879800e-01	1.659745e+00
4.944486994584531e-02	-1.921498e+00	7.750781e-01	-5.732102e-01	1.348288e+00
4.950346369584531e-02	-1.591641e+00	4.877853e-01	-5.519279e-01	1.039713e+00
4.956205744584531e-02	-1.257209e+00	2.240841e-01	-5.165625e-01	7.406466e-01
4.962065119584531e-02	-9.132450e-01	3.893372e-02	-4.371556e-01	4.760894e-01
4.965952046808357e-02	-6.755963e-01	4.153477e-03	-3.357214e-01	3.398749e-01
4.968516892146266e-02	-5.166451e-01	7.313719e-04	-2.579569e-01	2.586882e-01
4.970738932938452e-02	-3.786058e-01	1.645938e-04	-1.892206e-01	1.893852e-01
4.973235070156965e-02	-2.234454e-01	1.595614e-05	-1.117147e-01	1.117307e-01
4.977612044974564e-02	4.869985e-02	8.720958e-06	2.435429e-02	-2.434557e-02
4.983471419974565e-02	4.127322e-01	2.282822e-04	2.064802e-01	-2.062520e-01
4.989330794974565e-02	7.749465e-01	1.148799e-02	3.932172e-01	-3.817292e-01
4.993327880546556e-02	1.015468e+00	7.813098e-02	5.467997e-01	-4.686687e-01
4.997196024052108e-02	1.240616e+00	2.124382e-01	7.265272e-01	-5.140889e-01
5.003055399052108e-02	1.574407e+00	4.733191e-01	1.023863e+00	-5.505437e-01
5.008514329637264e-02	1.881132e+00	7.392722e-01	1.310202e+00	-5.709297e-01
5.014373704637264e-02	2.206892e+00	1.033487e+00	1.620189e+00	-5.867022e-01
5.020233079637264e-02	2.529039e+00	1.332716e+00	1.930877e+00	-5.981616e-01
5.026092454637265e-02	2.847485e+00	1.632742e+00	2.240114e+00	-6.073714e-01
5.031951829637265e-02	3.161979e+00	1.931724e+00	2.546851e+00	-6.151275e-01
5.037811204637265e-02	3.472125e+00	2.228596e+00	2.850360e+00	-6.217648e-01
5.043670579637265e-02	3.777584e+00	2.522504e+00	3.150044e+00	-6.275399e-01
5.049529954637266e-02	4.077944e+00	2.812673e+00	3.445308e+00	-6.326358e-01
5.055389329637266e-02	4.372855e+00	3.098491e+00	3.735673e+00	-6.371822e-01
5.061248704637266e-02	4.661903e+00	3.379358e+00	4.020630e+00	-6.412728e-01
5.067108079637266e-02	4.944741e+00	3.654783e+00	4.299762e+00	-6.449792e-01
5.072967454637266e-02	5.220966e+00	3.924254e+00	4.572610e+00	-6.483556e-01
5.078826829637267e-02	5.490241e+00	4.187350e+00	4.838796e+00	-6.514454e-01
5.084686204637267e-02	5.752178e+00	4.443613e+00	5.097895e+00	-6.542826e-01
5.090545579637267e-02	6.006457e+00	4.692667e+00	5.349562e+00	-6.568952e-01
5.096404954637267e-02	6.252707e+00	4.934096e+00	5.593401e+00	-6.593056e-01
5.102264329637268e-02	6.490629e+00	5.167562e+00	5.829096e+00	-6.615332e-01
5.108123704637268e-02	6.719872e+00	5.392685e+00	6.056278e+00	-6.635934e-01
5.113983079637268e-02	6.940158e+00	5.609159e+00	6.274658e+00	-6.654999e-01
5.119842454637268e-02	7.151160e+00	5.816633e+00	6.483896e+00	-6.672636e-01
5.125701829637268e-02	7.352624e+00	6.014835e+00	6.683730e+00	-6.688946e-01
5.131561204637269e-02	7.544248e+00	6.203446e+00	6.873847e+00	-6.704009e-01
5.137420579637269e-02	7.725803e+00	6.382223e+00	7.054013e+00	-6.717899e-01
5.143279954637269e-02	7.897013e+00	6.550878e+00	7.223946e+00	-6.730677e-01
5.149139329637269e-02	8.057679e+00	6.709199e+00	7.383439e+00	-6.742398e-01
5.154998704637270e-02	8.207550e+00	6.856929e+00	7.532240e+00	-6.753107e-01
5.160858079637270e-02	8.346457e+00	6.993887e+00	7.670172e+00	-6.762847e-01
5.166717454637270e-02	8.474178e+00	7.119848e+00	7.797013e+00	-6.771652e-01
5.172576829637270e-02	8.590574e+00	7.234663e+00	7.912619e+00	-6.779553e-01
5.178436204637270e-02	8.695454e+00	7.338138e+00	8.016796e+00	-6.786577e-01
5.184295579637271e-02	8.788707e+00	7.430158e+00	8.109432e+00	-6.792746e-01
5.190154954637271e-02	8.870175e+00	7.510559e+00	8.190368e+00	-6.798080e-01
5.196014329637271e-02	8.939780e+00	7.579260e+00	8.259521e+00	-6.802597e-01
5.201873704637271e-02	8.997395e+00	7.636133e+00	8.316764e+00	-6.806308e-01
5.207733079637272e-02	9.042973e+00	7.681127e+00	8.362049e+00	-6.809226e-01
5.213592454637272e-02	9.076419e+00	7.714147e+00	8.395283e+00	-6.811358e-01
5.219451829637272e-02	9.097720e+00	7.735178e+00	8.416449e+00	-6.812711e-01
5.225311204637272e-02	9.106815e+00	7.744158e+00	8.425487e+00	-6.813288e-01
5.231170579637272e-02	9.103723e+00	7.741104e+00	8.422413e+00	-6.813092e-01
5.237029954637273e-02	9.088413e+00	7.725989e+00	8.407202e+00	-6.812121e-01
5.242889329637273e-02	9.060941e+00	7.698866e+00	8.379903e+00	-6.810373e-01
5.248748704637273e-02	9.021308e+00	7.659739e+00	8.340524e+00	-6.807842e-01
5.254608079637273e-02	8.969600e+00	7.608695e+00	8.289147e+00	-6.804523e-01
5.260467454637274e-02	8.905854e+00	7.545774e+00	8.225814e+00	-6.800403e-01
5.266326829637274e-02	8.830188e+00	7.471093e+00	8.150640e+00	-6.795471e-01
5.272186204637274e-02	8.742670e+00	7.384727e+00	8.063699e+00	-6.789712e-01
5.278045579637274e-02	8.643451e+00	7.286829e+00	7.965139e+00	-6.783109e-01
5.283904954637274e-02	8.532631e+00	7.177503e+00	7.855067e+00	-6.775638e-01
5.289764329637275e-02	8.410391e+00	7.056936e+00	7.733664e+00	-6.767277e-01
5.295623704637275e-02	8.276865e+00	6.925266e+00	7.601065e+00	-6.757994e-01
5.301483079637275e-02	8.132262e+00	6.782710e+00	7.457486e+00	-6.747760e-01
5.307342454637275e-02	7.976746e+00	6.629439e+00	7.303092e+00	-6.736532e-01
5.313201829637276e-02	7.810557e+00	6.465703e+00	7.138130e+00	-6.724269e-01
5.319061204637276e-02	7.633887e+00	6.291703e+00	6.962795e+00	-6.710920e-01
5.324920579637276e-02	7.447005e+00	6.107720e+00	6.777363e+00	-6.696426e-01
5.330779954637276e-02	7.250131e+00	5.913987e+00	6.582059e+00	-6.680720e-01
5.336639329637276e-02	7.043561e+00	5.710815e+00	6.377188e+00	-6.663725e-01
5.342498704637277e-02	6.827539e+00	5.498469e+00	6.163004e+00	-6.645349e-01
5.348358079637277e-02	6.602388e+00	5.277290e+00	5.939839e+00	-6.625488e-01
5.354217454637277e-02	6.368378e+00	5.047575e+00	5.707976e+00	-6.604016e-01
5.360076829637277e-02	6.125854e+00	4.809696e+00	5.467775e+00	-6.580791e-01
5.365936204637278e-02	5.875108e+00	4.563982e+00	5.219545e+00	-6.555634e-01
5.371795579637278e-02	5.616508e+00	4.310840e+00	4.963674e+00	-6.528339e-01
5.377654954637278e-02	5.350366e+00	4.050635e+00	4.700500e+00	-6.498650e-01
5.383514329637278e-02	5.077067e+00	3.783815e+00	4.430441e+00	-6.466259e-01
5.389373704637278e-02	4.796943e+00	3.510788e+00	4.153865e+00	-6.430774e-01
5.395233079637279e-02	4.510394e+00	3.232052e+00	3.871223e+00	-6.391709e-01
5.401092454637279e-02	4.217764e+00	2.948078e+00	3.582922e+00	-6.348430e-01
5.406951829637279e-02	3.919466e+00	2.659444e+00	3.289455e+00	-6.300109e-01
5.412811204637279e-02	3.615850e+00	2.366726e+00	2.991288e+00	-6.245620e-01
5.418670579637280e-02	3.307329e+00	2.070648e+00	2.688988e+00	-6.183404e-01
5.424529954637280e-02	2.994247e+00	1.772012e+00	2.383130e+00	-6.111180e-01
5.430389329637280e-02	2.676997e+00	1.471900e+00	2.074448e+00	-6.025484e-01
5.436248704637280e-02	2.355871e+00	1.171741e+00	1.763806e+00	-5.920650e-01
5.442108079637280e-02	2.031153e+00	8.738324e-01	1.452493e+00	-5.786604e-01
5.447967454637281e-02	1.702881e+00	5.822869e-01	1.142584e+00	-5.602971e-01
5.453826829637281e-02	1.370457e+00	3.083456e-01	8.394015e-01	-5.310558e-01
5.459686204637281e-02	1.031011e+00	8.544800e-02	5.582297e-01	-4.727817e-01
5.463215869298195e-02	8.192200e-01	1.748068e-02	4.183504e-01	-4.008697e-01
5.467573600411167e-02	5.504811e-01	1.076898e-03	2.757790e-01	-2.747021e-01
5.469728679048615e-02	4.167264e-01	2.380405e-04	2.084823e-01	-2.082442e-01
5.472047764153807e-02	2.726406e-01	4.883027e-05	1.363447e-01	-1.362959e-01
5.475324856612322e-02	6.897924e-02	-2.958504e-06	3.448815e-02	-3.449110e-02
5.481184231612322e-02	-2.950960e-01	6.604578e-05	-1.475150e-01	1.475810e-01
5.487043606612322e-02	-6.582788e-01	3.457258e-03	-3.274108e-01	3.308680e-01
5.490969588237524e-02	-8.982079e-01	3.464081e-02	-4.317835e-01	4.664243e-01
5.494859573192269e-02	-1.128031e+00	1.386310e-01	-4.946997e-01	6.333308e-01
5.498743776120382e-02	-1.351689e+00	2.939830e-01	-5.288531e-01	8.228360e-01
5.504603151120382e-02	-1.683701e+00	5.659556e-01	-5.588724e-01	1.124828e+00
5.510462526120383e-02	-2.011564e+00	8.562846e-01	-5.776395e-01	1.433924e+00
5.516321901120383e-02	-2.335970e+00	1.152869e+00	-5.915507e-01	1.744420e+00
5.522181276120383e-02	-2.656789e+00	1.452685e+00	-6.020517e-01	2.054737e+00
5.528040651120383e-02	-2.973821e+00	1.752556e+00	-6.106325e-01	2.363189e+00
5.533900026120384e-02	-3.286790e+00	2.050979e+00	-6.179055e-01	2.668884e+00
5.539759401120384e-02	-3.595289e+00	2.346941e+00	-6.241739e-01	2.971115e+00
5.545618776120384e-02	-3.898982e+00	2.639658e+00	-6.296623e-01	3.269320e+00
5.551478151120384e-02	-4.197449e+00	2.928393e+00	-6.345277e-01	3.562921e+00
5.557337526120384e-02	-4.490344e+00	3.212573e+00	-6.388851e-01	3.851458e+00
5.563196901120385e-02	-4.777247e+00	3.491613e+00	-6.428170e-01	4.134430e+00
5.569056276120385e-02	-5.057821e+00	3.765044e+00	-6.463886e-01	4.411433e+00
5.574915651120385e-02	-5.331657e+00	4.032360e+00	-6.496483e-01	4.682008e+00
5.580775026120385e-02	-5.598427e+00	4.293155e+00	-6.526363e-01	4.945791e+00
5.586634401120386e-02	-5.857739e+00	4.546973e+00	-6.553832e-01	5.202356e+00
5.592493776120386e-02	-6.109284e+00	4.793454e+00	-6.579154e-01	5.451369e+00
5.598353151120386e-02	-6.352686e+00	5.032180e+00	-6.602532e-01	5.692433e+00
