x_rel,y_rel
103.79567506719404,47.75
103.99932804453448,48.5
104.20298102187492,48.5
104.40663399921536,48.5
104.6102869765558,48.5
104.81393995389624,48.5
105.01759293123668,48.0
105.22124590857712,48.5
105.42489888591756,48.0
105.628551863258,48.0
105.83220484059844,48.5
106.03585781793888,48.0
106.23951079527932,48.0
106.44316377261976,48.0
106.6468167499602,48.5
106.85046972730063,48.5
107.05412270464107,48.5
107.25777568198151,48.5
107.46142865932195,47.5
107.66508163666239,48.0
107.86873461400285,48.0
108.07238759134329,48.5
108.27604056868373,48.5
108.47969354602417,48.5
108.6833465233646,48.0
108.88699950070504,48.5
109.09065247804548,48.0
109.29430545538592,48.5
109.49795843272636,48.5
109.7016114100668,48.0
109.90526438740724,48.0
110.10891736474768,48.5
110.31257034208812,48.5
110.51622331942856,48.5
110.719876296769,48.0
110.92352927410944,48.0
111.12718225144988,48.0
111.33083522879032,48.5
111.53448820613076,48.5
111.7381411834712,48.5
111.94179416081164,48.5
112.1454471381521,48.5
112.34910011549253,49.0
112.55275309283297,49.0
112.75640607017341,48.0
112.96005904751385,48.5
113.16371202485429,48.0
113.36736500219473,48.0
113.57101797953517,48.5
113.77467095687561,48.5
113.97832393421605,48.5
114.18197691155649,49.0
114.38562988889693,48.5
114.58928286623737,48.5
114.79293584357781,49.0
114.99658882091825,49.0
115.20024179825869,48.5
115.40389477559913,48.5
115.60754775293957,49.0
115.81120073028,48.5
116.01485370762045,48.5
116.21850668496089,48.0
116.42215966230134,48.5
116.62581263964178,48.0
116.82946561698222,48.0
117.03311859432266,48.0
117.2367715716631,48.0
117.44042454900354,48.0
117.64407752634398,48.5
117.84773050368442,48.5
118.05138348102486,49.0
118.2550364583653,49.0
118.45868943570574,49.5
118.66234241304618,50.5
118.86599539038662,50.5
119.06964836772705,50.5
119.2733013450675,50.5
119.47695432240793,51.0
119.68060729974837,51.0
119.88426027708881,51.5
120.08791325442925,52.5
120.29156623176969,53.0
120.49521920911013,54.0
120.69887218645059,56.5
120.90252516379103,57.0
121.10617814113147,59.0
121.3098311184719,62.0
121.51348409581234,65.0
121.71713707315278,68.0
121.92079005049322,71.0
122.12444302783366,74.0
122.3280960051741,75.5
122.53174898251454,77.5
122.73540195985498,78.5
122.93905493719542,80.5
123.14270791453586,82.5
123.3463608918763,84.33333333333334
123.55001386921674,86.5
123.75366684655718,87.5
123.95731982389762,87.5
124.16097280123806,87.5
124.3646257785785,88.0
124.56827875591894,89.0
124.77193173325938,90.0
124.97558471059983,91.0
125.17923768794027,91.5
125.38289066528071,92.5
125.58654364262115,94.0
125.79019661996159,95.0
125.99384959730203,96.0
126.19750257464247,96.5
126.40115555198291,96.0
126.60480852932335,95.5
126.80846150666379,95.0
127.01211448400423,93.5
127.21576746134467,92.5
127.41942043868511,91.0
127.62307341602555,87.5
127.82672639336599,84.5
128.03037937070644,81.0
128.23403234804687,80.0
128.43768532538732,77.0
128.64133830272775,73.5
128.8449912800682,71.5
129.04864425740863,68.5
129.25229723474908,67.5
129.4559502120895,67.0
129.65960318942996,67.0
129.86325616677038,68.0
130.06690914411084,69.0
130.27056212145126,69.0
130.47421509879172,70.0
130.67786807613214,72.0
130.8815210534726,73.5
131.08517403081302,74.5
131.28882700815348,75.5
131.49247998549393,74.0
131.69613296283435,73.5
131.8997859401748,73.0
132.10343891751523,73.0
132.3070918948557,70.0
132.5107448721961,68.66666666666666
132.71439784953657,67.5
132.918050826877,67.0
133.12170380421745,66.5
133.32535678155787,66.0
133.52900975889833,62.5
133.73266273623875,61.5
133.9363157135792,60.0
134.13996869091963,58.0
134.34362166826008,56.5
134.5472746456005,54.5
134.75092762294096,53.400000000000006
134.9545806002814,52.5
135.15823357762184,52.0
135.36188655496227,51.0
135.56553953230272,50.0
135.76919250964318,49.5
135.9728454869836,48.5
136.17649846432406,48.0
136.38015144166448,47.5
136.58380441900493,48.0
136.78745739634536,47.5
136.9911103736858,48.5
137.19476335102624,48.0
137.3984163283667,48.0
137.60206930570712,48.0
137.80572228304757,48.5
138.009375260388,48.0
138.21302823772845,47.75
138.41668121506888,48.0
138.62033419240933,48.0
138.82398716974976,48.0
139.0276401470902,48.0
139.23129312443064,48.0
139.4349461017711,48.0
139.63859907911151,48.5
139.84225205645197,48.5
140.04590503379242,48.0
140.24955801113285,48.0
140.4532109884733,48.0
140.65686396581373,48.5
140.86051694315418,48.5
141.0641699204946,48.5
141.26782289783506,48.5
141.47147587517549,48.5
141.67512885251594,48.0
141.87878182985636,48.0
142.08243480719682,48.0
142.28608778453724,47.5
142.4897407618777,48.0
142.69339373921812,48.0
142.89704671655858,48.0
143.100699693899,48.5
143.30435267123946,48.5
143.50800564857988,48.5
143.71165862592034,48.5
143.91531160326076,48.0
144.11896458060122,48.0
144.32261755794167,47.5
144.5262705352821,48.0
144.72992351262255,48.0
144.93357648996297,48.0
145.13722946730343,48.0
145.34088244464385,48.0
145.5445354219843,48.5
145.74818839932473,48.0
145.9518413766652,48.0
146.1554943540056,48.0
146.35914733134607,48.0
146.5628003086865,48.0
146.76645328602694,48.0
146.97010626336737,48.5
147.17375924070782,48.0
147.37741221804825,48.0
147.5810651953887,48.0
147.78471817272913,48.5
147.98837115006958,48.0
148.19202412741,48.0
148.39567710475046,48.0
148.59933008209092,48.0
148.80298305943134,48.5
149.0066360367718,48.5
149.21028901411222,48.5
149.41394199145267,48.0
149.6175949687931,48.0
149.82124794613355,48.5
150.02490092347398,48.5
150.22855390081443,48.5
150.43220687815486,49.0
150.6358598554953,48.5
150.83951283283574,48.0
151.0431658101762,48.5
151.24681878751662,48.5
151.45047176485707,48.5
151.6541247421975,48.0
151.85777771953795,48.5
152.06143069687838,48.0
152.26508367421883,48.0
152.46873665155925,48.0
152.6723896288997,47.5
152.87604260624016,48.5
153.0796955835806,49.0
153.28334856092104,49.0
153.48700153826147,48.5
153.69065451560192,49.0
153.89430749294235,49.0
154.0979604702828,48.5
154.30161344762323,48.0
154.50526642496368,48.5
154.7089194023041,48.5
154.91257237964456,48.5
155.11622535698498,48.0
155.31987833432544,48.5
155.52353131166586,48.0
155.72718428900632,48.0
155.93083726634674,47.5
156.1344902436872,48.0
156.33814322102762,48.0
156.54179619836808,48.5
156.7454491757085,48.5
156.94910215304895,48.0
157.1527551303894,48.0
157.35640810772983,48.0
157.5600610850703,48.0
157.7637140624107,47.5
157.96736703975117,48.5
158.1710200170916,48.5
158.37467299443205,48.0
158.57832597177247,48.0
158.78197894911293,48.0
158.98563192645335,48.0
159.1892849037938,48.0
159.39293788113423,48.0
159.59659085847468,48.5
159.8002438358151,48.0
160.00389681315556,48.5
160.207549790496,48.0
