1,1.4142135623730951
2,1.7320508075688772
3,2.23606797749979
4,2.6457513110645907
5,3.3166247903554
6,3.605551275463989
7,4.123105625617661
8,4.358898943540674
9,4.795831523312719
10,5.385164807134504
11,5.5677643628300215
12,6.082762530298219
13,6.4031242374328485
14,6.557438524302
15,6.855654600401044
16,7.280109889280518
17,7.681145747868608
18,7.810249675906654
19,8.18535277187245
20,8.426149773176359
