Record Length,2500,Points,-5.12000034E-3,-400.00000596E-3,,Record Length,2500,Points,-5.12000034E-3,1.7600000,
Sample Interval,3.99999999E-6,s,-5.11600031E-3,-400.00000596E-3,,Sample Interval,3.99999999E-6,s,-5.11600031E-3,1.7600000,
Trigger Point,1.2800001E3,Samples,-5.11200028E-3,-400.00000596E-3,,Trigger Point,1.2800001E3,Samples,-5.11200028E-3,1.7600000,
,,,-5.10800024E-3,-400.00000596E-3,,,,,-5.10800024E-3,1.7600000,
,,,-5.10400021E-3,-200.00000298E-3,,,,,-5.10400021E-3,1.7600000,
,,,-5.10000018E-3,-200.00000298E-3,,,,,-5.10000018E-3,1.7600000,
Source,CH1,,-5.09600015E-3,-200.00000298E-3,,Source,CH2,,-5.09600015E-3,1.6799999,
Vertical Units,Volts,,-5.09200012E-3,0.0,,Vertical Units,Volts,,-5.09200012E-3,1.6799999,
Vertical Scale,5.00000007,,-5.08800056E-3,0.0,,Vertical Scale,2.0000000,,-5.08800056E-3,1.6799999,
Vertical Offset,0,,-5.08400053E-3,0.0,,Vertical Offset,0,,-5.08400053E-3,1.6799999,
Horizontal Units,s,,-5.08000050E-3,0.0,,Horizontal Units,s,,-5.08000050E-3,1.6799999,
Horizontal Scale,1.000000E-3,,-5.07600047E-3,0.0,,Horizontal Scale,1.000000E-3,,-5.07600047E-3,1.6799999,
Pt Fmt,Y,,-5.07200044E-3,200.00000298E-3,,Pt Fmt,Y,,-5.07200044E-3,1.6799999,
Yzero,0.0,,-5.06800041E-3,200.00000298E-3,,Yzero,-1.5200000,,-5.06800041E-3,1.6799999,
Probe Atten,1.000000,,-5.06400038E-3,200.00000298E-3,,Probe Atten,1.000000,,-5.06400038E-3,1.6799999,
,,,-5.06000035E-3,400.00000596E-3,,,,,-5.06000035E-3,1.6799999,
Note,i=20,,-5.05600031E-3,400.00000596E-3,,Note,i=20,,-5.05600031E-3,1.6799999,
,,,-5.05200028E-3,400.00000596E-3,,,,,-5.05200028E-3,1.5999999,
,,,-5.04800025E-3,400.00000596E-3,,,,,-5.04800025E-3,1.5999999,
,,,-5.04400022E-3,600.000023842E-3,,,,,-5.04400022E-3,1.5999999,
,,,-5.04000019E-3,600.000023842E-3,,,,,-5.04000019E-3,1.5999999,
,,,-5.03600016E-3,600.000023842E-3,,,,,-5.03600016E-3,1.5999999,
,,,-5.03200013E-3,600.000023842E-3,,,,,-5.03200013E-3,1.5999999,
,,,-5.02800057E-3,600.000023842E-3,,,,,-5.02800057E-3,1.5999999,
,,,-5.02400054E-3,800.000011921E-3,,,,,-5.02400054E-3,1.5999999,
,,,-5.02000051E-3,800.000011921E-3,,,,,-5.02000051E-3,1.5999999,
,,,-5.01600048E-3,800.000011921E-3,,,,,-5.01600048E-3,1.5999999,
,,,-5.01200045E-3,800.000011921E-3,,,,,-5.01200045E-3,1.5999999,
,,,-5.00800041E-3,1.000000,,,,,-5.00800041E-3,1.5999999,
,,,-5.00400038E-3,1.000000,,,,,-5.00400038E-3,1.5999999,
,,,-5.00000035E-3,1.000000,,,,,-5.00000035E-3,1.5999999,
,,,-4.99600032E-3,1.000000,,,,,-4.99600032E-3,1.5999999,
