x_rel,y_rel
63.54377755259003,47.75
63.74547614287217,48.0
63.94717473315431,48.0
64.14887332343646,48.0
64.3505719137186,48.0
64.55227050400075,48.0
64.7539690942829,48.0
64.95566768456503,48.0
65.15736627484718,48.0
65.35906486512931,48.0
65.56076345541146,48.5
65.76246204569361,48.5
65.96416063597574,48.5
66.1658592262579,48.5
66.36755781654004,48.5
66.56925640682218,48.0
66.77095499710433,48.5
66.97265358738646,48.5
67.17435217766861,48.5
67.37605076795076,48.5
67.5777493582329,48.0
67.77944794851504,48.0
67.98114653879718,48.0
68.18284512907933,48.0
68.38454371936147,48.0
68.58624230964361,48.0
68.78794089992576,48.0
68.9896394902079,47.5
69.19133808049004,48.0
69.39303667077219,48.0
69.59473526105432,48.0
69.79643385133647,48.0
69.99813244161862,48.0
70.19983103190076,48.0
70.4015296221829,48.0
70.60322821246504,48.0
70.80492680274719,48.0
71.00662539302934,48.0
71.20832398331147,48.0
71.41002257359362,47.5
71.61172116387576,47.5
71.8134197541579,48.0
72.01511834444005,48.0
72.21681693472219,48.0
72.41851552500434,48.0
72.62021411528649,48.0
72.82191270556862,48.0
73.02361129585077,48.0
73.2253098861329,48.0
73.42700847641505,48.0
73.6287070666972,48.0
73.83040565697934,48.0
74.03210424726149,48.0
74.23380283754362,48.0
74.43550142782577,48.0
74.63720001810792,48.0
74.83889860839005,48.0
75.0405971986722,48.0
75.24229578895435,48.0
75.44399437923649,48.0
75.64569296951863,48.0
75.84739155980077,48.0
76.04909015008292,48.0
76.25078874036507,48.0
76.4524873306472,48.0
76.65418592092935,48.0
76.85588451121149,48.0
77.05758310149363,48.0
77.25928169177578,48.0
77.46098028205792,48.0
77.66267887234007,48.0
77.8643774626222,48.0
78.06607605290435,48.0
78.2677746431865,48.0
78.46947323346863,48.0
78.67117182375078,48.0
78.87287041403293,48.0
79.07456900431507,48.0
79.27626759459721,48.0
79.47796618487935,48.0
79.6796647751615,47.5
79.88136336544365,48.0
80.08306195572578,48.0
80.28476054600793,48.0
80.48645913629007,47.5
80.68815772657221,47.0
80.88985631685436,47.5
81.0915549071365,48.0
81.29325349741865,48.0
81.4949520877008,48.0
81.69665067798293,48.0
81.89834926826508,48.0
82.10004785854721,48.0
82.30174644882936,48.0
82.50344503911151,48.0
82.70514362939365,48.0
82.9068422196758,48.0
83.10854080995793,48.0
83.31023940024008,47.5
83.51193799052223,48.0
83.71363658080436,48.0
83.91533517108651,48.0
84.11703376136865,48.0
84.3187323516508,48.0
84.52043094193294,48.0
84.72212953221508,49.0
84.92382812249723,48.5
85.12552671277938,49.5
85.32722530306151,50.0
85.52892389334366,51.0
85.7306224836258,52.0
85.93232107390794,53.0
86.13401966419009,54.0
86.33571825447223,56.33333333333334
86.53741684475438,59.0
86.73911543503651,62.5
86.94081402531866,66.5
87.14251261560081,71.5
87.34421120588294,76.0
87.54590979616509,79.5
87.74760838644724,80.5
87.94930697672937,83.0
88.15100556701152,84.0
88.35270415729366,85.5
88.5544027475758,89.5
88.75610133785796,92.0
88.95779992814009,98.0
89.15949851842224,104.5
89.36119710870437,109.0
89.56289569898652,110.0
89.76459428926867,113.0
89.9662928795508,113.5
90.16799146983296,109.33333333333333
90.36969006011509,105.0
90.57138865039724,97.11764705882354
90.77308724067939,92.5
90.97478583096152,90.0
91.17648442124367,88.0
91.37818301152582,87.0
91.57988160180795,85.5
91.7815801920901,85.0
91.98327878237224,85.0
92.18497737265439,86.5
92.38667596293654,88.5
92.58837455321867,90.5
92.79007314350082,93.0
92.99177173378295,98.5
93.1934703240651,101.7
93.39516891434725,105.5
93.59686750462939,111.0
93.79856609491154,121.0
94.00026468519368,127.32
94.20196327547582,138.5483870967742
94.40366186575797,150.5
94.6053604560401,157.5
94.80705904632225,164.0
95.0087576366044,165.89473684210526
95.21045622688654,169.0
95.41215481716868,166.5
95.61385340745082,160.5
95.81555199773297,154.0
96.01725058801512,150.5
96.21894917829725,146.5
96.4206477685794,143.5
96.62234635886153,143.0
96.82404494914368,142.5
97.02574353942583,143.0
97.22744212970797,144.5
97.42914071999012,146.5
97.63083931027226,150.0
97.8325379005544,152.5
98.03423649083655,155.5
98.23593508111868,160.5
98.43763367140083,163.5
98.63933226168298,164.5
98.84103085196512,167.0
99.04272944224726,169.0
99.2444280325294,170.5
99.44612662281155,171.0
99.6478252130937,172.5
99.84952380337583,173.0
100.05122239365798,173.5
100.25292098394013,176.5
100.45461957422226,177.5
100.65631816450441,179.5
100.85801675478655,182.5
101.0597153450687,187.5625
101.26141393535084,195.0
101.46311252563298,198.0
101.66481111591513,201.5
101.86650970619726,201.5
102.06820829647941,201.0
102.26990688676156,199.5
102.4716054770437,192.3846153846154
102.67330406732584,183.57142857142856
102.87500265760798,176.5
103.07670124789013,165.6
103.27839983817228,157.1764705882353
103.48009842845441,150.94117647058823
103.68179701873656,147.0
103.88349560901871,144.0
104.08519419930084,143.0
104.28689278958299,142.0
104.48859137986513,143.0
104.69028997014728,144.5
104.89198856042943,146.0
105.09368715071156,150.5
105.29538574099371,153.5
105.49708433127584,156.5
105.69878292155799,158.5
105.90048151184014,158.5
106.10218010212228,155.0
106.30387869240442,149.5
106.50557728268657,140.7037037037037
106.70727587296871,134.33333333333331
106.90897446325086,125.5
107.11067305353299,116.5
107.31237164381514,111.0
107.51407023409729,109.5
107.71576882437942,108.5
107.91746741466157,107.0
108.11916600494371,107.0
108.32086459522586,108.0
108.522563185508,109.0
108.72426177579014,110.5
108.92596036607229,111.0
109.12765895635442,107.5
109.32935754663657,103.52941176470588
109.53105613691872,102.0
109.73275472720086,93.79166666666666
109.934453317483,85.86363636363637
110.13615190776515,78.26666666666668
110.33785049804729,74.5
110.53954908832944,70.5
110.74124767861157,68.0
110.94294626889372,65.5
111.14464485917587,64.0
111.346343449458,63.5
111.54804203974015,62.5
111.74974063002229,60.5
111.95143922030444,59.0
112.15313781058659,57.0
112.35483640086872,54.55555555555554
112.55653499115087,52.5
112.75823358143302,50.5
112.95993217171515,49.0
113.1616307619973,49.0
113.36332935227944,48.5
113.56502794256158,48.0
113.76672653284373,48.0
113.96842512312587,48.0
114.17012371340802,48.0
114.37182230369015,48.0
114.5735208939723,48.0
114.77521948425445,48.0
114.97691807453658,48.0
115.17861666481873,48.0
115.38031525510087,48.0
115.58201384538302,48.0
115.78371243566517,47.5
115.9854110259473,47.5
116.18710961622945,48.0
116.3888082065116,48.0
116.59050679679373,48.0
116.79220538707588,48.0
116.99390397735802,47.5
117.19560256764017,48.0
117.39730115792231,48.0
117.59899974820445,48.5
117.8006983384866,48.0
118.00239692876873,48.0
118.20409551905088,48.0
118.40579410933303,48.0
118.60749269961516,48.5
118.80919128989731,48.5
119.01088988017946,48.0
119.2125884704616,48.0
119.41428706074375,47.5
