x_rel,y_rel
-0.6486518739703567,49.0
-0.13977474813598517,48.0
0.3691023776983864,48.0
0.8779795035327579,48.5
1.3868566293671294,48.5
1.895733755201501,48.5
2.4046108810358726,48.0
2.913488006870244,48.5
3.422365132704616,48.0
3.9312422585389872,48.5
4.440119384373359,48.5
4.9489965102077305,48.5
5.457873636042102,48.5
5.966750761876473,48.5
6.475627887710845,48.5
6.984505013545217,48.0
7.493382139379588,48.0
8.00225926521396,48.5
8.51113639104833,48.5
9.020013516882702,48.5
9.528890642717073,48.5
10.037767768551445,48.5
10.546644894385816,48.5
11.055522020220188,49.0
11.56439914605456,49.0
12.07327627188893,48.5
12.582153397723303,48.5
13.091030523557674,48.5
13.599907649392046,49.0
14.108784775226418,50.0
14.617661901060789,50.5
15.126539026895161,51.0
15.635416152729531,51.5
16.144293278563904,51.0
16.653170404398274,50.0
17.16204753023265,50.5
17.67092465606702,50.0
18.17980178190139,51.0
18.68867890773576,52.0
19.197556033570134,52.5
19.706433159404504,53.5
20.215310285238875,54.5
20.72418741107325,54.5
21.23306453690762,54.5
21.74194166274199,53.5
22.250818788576364,53.0
22.759695914410734,53.5
23.268573040245105,54.0
23.777450166079475,54.5
24.28632729191385,55.5
24.79520441774822,55.5
25.30408154358259,55.125
25.812958669416965,53.0
26.321835795251335,53.0
26.830712921085706,53.0
27.33959004692008,53.5
27.84846717275445,54.0
28.35734429858882,54.5
28.86622142442319,54.0
29.375098550257565,53.0
29.883975676091936,52.0
30.392852801926306,52.0
30.90172992776068,51.5
31.41060705359505,53.0
31.91948417942942,52.5
32.42836130526379,52.0
32.937238431098166,51.5
33.44611555693254,50.5
33.95499268276691,49.5
34.46386980860128,49.5
34.97274693443565,49.5
35.48162406027002,49.5
35.990501186104396,49.5
36.49937831193876,48.5
37.00825543777314,48.5
37.51713256360751,48.0
38.02600968944188,48.0
38.53488681527625,48.0
39.043763941110626,48.0
39.55264106694499,47.5
40.06151819277937,47.5
40.57039531861374,48.0
41.07927244444811,47.5
41.58814957028248,47.5
42.097026696116856,48.5
42.60590382195122,48.5
43.1147809477856,48.5
43.623658073619964,48.5
44.13253519945434,48.0
44.64141232528871,48.5
45.15028945112308,48.5
45.65916657695745,48.0
46.16804370279183,48.0
46.676920828626194,48.5
47.18579795446057,48.5
47.69467508029494,48.5
48.20355220612931,48.5
48.71242933196368,48.0
49.22130645779806,48.0
49.730183583632424,47.5
50.2390607094668,48.5
50.74793783530117,48.5
51.25681496113554,48.5
51.76569208696991,48.0
52.27456921280429,47.5
52.783446338638655,47.5
53.29232346447303,48.5
53.801200590307396,48.0
54.31007771614177,48.5
54.818954841976144,48.0
55.32783196781051,48.0
55.836709093644885,48.0
56.34558621947926,48.0
56.854463345313626,48.5
57.363340471148,48.5
57.872217596982374,48.5
58.38109472281674,48.0
58.889971848651115,48.0
59.39884897448549,47.5
59.907726100319856,48.0
60.41660322615423,48.0
60.925480351988604,47.5
61.43435747782297,48.5
61.943234603657345,48.0
62.45211172949171,48.5
62.960988855326086,48.0
63.46986598116046,48.5
63.97874310699483,48.0
64.4876202328292,48.0
64.99649735866358,48.0
65.50537448449795,48.0
66.01425161033232,48.0
66.52312873616668,48.0
67.03200586200106,48.5
67.54088298783543,48.0
68.0497601136698,47.5
68.55863723950418,47.5
69.06751436533854,48.0
69.57639149117291,48.0
70.08526861700729,48.0
70.59414574284166,48.5
71.10302286867604,48.5
71.61189999451041,48.0
72.12077712034477,48.0
72.62965424617914,48.0
73.13853137201352,48.0
73.64740849784789,48.0
74.15628562368227,48.5
74.66516274951664,48.5
75.174039875351,48.0
75.68291700118537,47.5
76.19179412701975,47.5
76.70067125285412,47.5
77.2095483786885,48.0
77.71842550452286,48.5
78.22730263035723,48.5
78.7361797561916,48.5
79.24505688202598,48.5
79.75393400786035,48.0
80.26281113369473,48.5
80.77168825952909,48.0
81.28056538536346,48.5
81.78944251119783,48.5
82.29831963703221,48.5
82.80719676286658,48.5
83.31607388870096,48.0
83.82495101453532,48.0
84.33382814036969,48.0
84.84270526620406,48.0
85.35158239203844,48.400000000000006
85.86045951787281,51.0
86.36933664370717,53.5
86.87821376954155,56.0
87.38709089537592,60.0
87.8959680212103,62.086956521739125
88.40484514704467,68.5
88.91372227287904,71.5
89.4225993987134,75.0
89.93147652454778,76.5
90.44035365038215,79.5625
90.94923077621652,86.71428571428572
91.4581079020509,96.0
91.96698502788527,99.5
92.47586215371963,100.0
92.984739279554,107.4090909090909
93.49361640538838,108.0
94.00249353122275,108.5
94.51137065705713,118.05128205128206
95.02024778289149,128.0
95.52912490872586,133.0
96.03800203456024,144.0
96.54687916039461,148.5
97.05575628622898,148.5
97.56463341206336,148.0
98.07351053789772,149.5
98.58238766373209,155.0
99.09126478956647,159.0
99.60014191540084,169.6451612903226
100.10901904123521,181.60526315789474
100.61789616706959,187.5
101.12677329290395,190.44117647058823
101.63565041873832,190.44117647058823
102.1445275445727,186.0
102.65340467040707,183.75
103.16228179624144,179.52777777777777
103.6711589220758,165.0
104.18003604791018,148.5
104.68891317374455,143.5
105.19779029957893,140.0
105.7066674254133,127.17948717948718
106.21554455124767,123.02702702702703
106.72442167708203,104.0
107.23329880291641,95.47916666666666
107.74217592875078,92.0204081632653
108.25105305458516,84.35
108.75993018041953,71.26666666666668
109.2688073062539,67.0
109.77768443208826,61.0
110.28656155792264,60.0
110.79543868375701,59.0
111.30431580959139,58.5
111.81319293542576,54.133333333333326
112.32207006126012,50.5
112.8309471870945,49.0
113.33982431292887,48.5
113.84870143876324,48.0
114.35757856459762,48.5
114.86645569043199,48.5
115.37533281626635,48.5
115.88420994210072,48.5
116.3930870679351,48.5
116.90196419376947,47.5
117.41084131960385,48.5
117.91971844543822,48.5
118.42859557127258,48.5
118.93747269710695,48.0
119.44634982294133,48.0
119.9552269487757,48.0
120.46410407461008,48.5
120.97298120044445,48.5
121.48185832627881,48.0
121.99073545211319,47.5
122.49961257794756,48.5
123.00848970378193,48.0
123.51736682961631,48.0
124.02624395545067,48.0
124.53512108128504,48.5
125.04399820711942,48.5
125.55287533295379,48.5
126.06175245878816,48.5
126.57062958462254,48.5
127.0795067104569,48.5
127.58838383629127,48.5
128.09726096212566,48.5
128.60613808796,48.5
129.11501521379438,48.0
129.62389233962875,48.0
130.13276946546313,48.5
130.64164659129753,48.5
131.1505237171319,48.5
131.65940084296625,49.0
132.16827796880062,49.0
132.677155094635,48.0
133.18603222046937,48.0
133.69490934630375,48.5
134.20378647213812,48.5
134.7126635979725,48.0
135.22154072380687,48.5
135.73041784964124,49.0
136.23929497547562,49.0
136.74817210131,49.0
137.25704922714434,49.0
137.7659263529787,49.0
138.27480347881308,49.0
138.78368060464746,48.5
139.29255773048183,49.0
139.8014348563162,49.0
140.31031198215058,48.0
